customer_id,meter_id,account_number,tariff_category,rate_plan_id,division,connection_date,contract_status,sanctioned_load_kw,security_deposit,avg_monthly_units,phone,email,meter_type,utility_type,scd_effective_start,scd_effective_end,scd_current_flag,record_version,created_at,last_updated
CUST002491,MTR002491,-,Residential,RP005,West,2021-01-02,Active,114.3,33873.8,152.52,,customer2491@gmail.com,Conventional,Electricity,2024-02-24,2024-11-25,0,3,2021-01-02 09:18:51,2022-02-08 21:53:12
CUST001931,MTR001931,ACC36910028,0,RP003,South,2012-07-10,Active,494.79,11227.72,1974.19,+918733501085,customer1931@gmail.com,Smart Meter,Water,2023-07-22,2024-07-22,0,1,,2024-03-24 00:52:08
CUST000568,MTR000568,ACC14468096,Residential,RP005,South,2020-08-06,,142.24,745.76,265.75,+919262723383,customer568@gmail.com,Smart Meter,Electricity,2024-02-28,19-09-2024,0,1,2020-08-06 01:24:07,2023-07-04 03:48:18
CUST002122,MTR002122,ACC74660983,Residential,RP003,South,2012-01-03,Active,469.95,18475.63,273.07,+918498462751,customer2122@gmail.com,AMR,Electricity,2022-01-17,2022-08-04,0,4,2012-01-03 12:54:59,2022-03-14 08:54:10
CUST004727,MTR004727,ACC94079723,Residential,RP001,Central,2020-12-31,,219.95,37737.04,253.64,+919522575387,customer4727@yahoo.com,Smart Meter,Electricity,2023-10-01,2024-01-02,0,4,2020-12-31 04:01:14,
CUST004273,MTR004273,ACC90819287,Commercial,RP003,Central,2019-05-24,Active,26.6,14899.57,4283.83,+917048523394,customer4273@gmail.com,Smart Meter,Electricity,2022-04-20,2023-12-01,0,2,2019-05-24 12:18:06,2023-02-03 23:58:56
CUST002320,MTR002320,ACC46861485,Residential,RP003,Central,2017-04-30,Active,376.02,37722.22,214.97,+919902570537,,Smart Meter,Electricity,2023-08-03,2024-09-29,0,4,2017-04-30 19:47:49,2024-02-20 08:17:28
CUST003529,MTR003529,ACC87777283,Agricultural,RP001,North,2015-10-16,Active,,41780.83,957.69,+919995167025,,Smart Meter,Electricity,2024-01-28,2024-10-25,0,2,2015-10-16 10:36:39,2022-11-19 03:57:37
CUST001428,MTR001428,ACC12421052,Commercial,RP005,East,2018-10-13,Active,113.62,35672.31,879.23,+917776226171,customer1428@yahoo.com,Conventional,Electricity,2023-03-06,2023-09-02,0,2,2018-10-13 05:57:39,2024-09-02 09:05:59
CUST001515,MTR001515,ACC88417851,Residential,RP005,Central,2013-07-24,active,28.62,12156.76,372.9,+917188937889,customer1515@yahoo.com,Prepaid,Water,1703376000,31-12-9999,1,2,2013-07-24 06:28:25,2024-10-07 21:12:33
CUST003170,MTR003170,ACC29239803,Residential,,East,2020-02-17,Disconnected,231.83,13476.23,292.56,+917855006262,customer3170@gmail.com,Conventional,Electricity,2023-03-31,2024-05-04,0,1,2020-02-17 18:56:22,2022-03-31 12:05:27
CUST001686,MTR001686,ACC91914467,residential,RP003,East,2012-03-31,Active,196.0,27677.32,238.19,+918433427210,customer1686@gmail.com,Conventional,Electricity,2022-11-25,2024-02-19,0,1,2012-03-31 00:08:27,2023-01-20 14:17:17
CUST000997,MTR000997,ACC77795929,,RP006,North,2017-07-17,Active,179.51,39706.18,108.96,+919217368567,customer997@yahoo.com,Smart Meter,Electricity,2022-02-01,2023-07-13,0,4,2017-07-17 13:59:01,2024-11-11 05:09:28
CUST003525,MTR003525,ACC40328541,Residential,RP002,Central,,Disconnected,311.57,36685.76,308.18,+917492980182,,Conventional,Electricity,2024-09-10,9999-12-31,1,3,2010-04-13 21:37:49,2024-12-21 11:59:38
CUST001816,MTR001816,ACC98391813,Commercial,RP005,North,,Active,46.47,36158.35,1803.7,+918189796075,customer1816@gmail.com,AMR,Gas,2024-10-28,9999-12-31,1,1,2013-12-29 15:21:52,2022-03-09 13:25:10
CUST003150,MTR003150,ACC97608354,Industrial,RP006,North,2011-02-05,Active,102.97,49608.88,38838.32,+919746960778,,Conventional,Electricity,2022-07-21,2023-12-01,0,4,2011-02-05 03:54:25,2023-07-16 15:54:40
CUST003994,MTR003994,ACC51871568,Residential,RP006,Central,2012-10-31,Active,56.64,42866.73,382.8,+919578551031,,Smart Meter,Water,2023-05-25,2024-12-25,0,4,2012-10-31 18:23:17,2023-06-03 08:23:36
CUST000058,MTR000058,ACC71158393,Residential,RP003,South,2017-07-25,Active,333.92,25424.06,390.49,+917439404091,customer58@gmail.com,Prepaid,ELECTRICITY,2022-08-28,2024-03-18,0,3,,2023-12-04 11:36:53
CUST003564,MTR003564,ACC87740588,Commercial,RP004,East,2019-03-30,Active,8.24,19979.9,4927.95,+918137085270,customer3564@yahoo.com,AMI,Water,2022-03-18,2023-04-29,0,2,,
CUST004533,MTR004533,ACC62258542,Residential,RP005,east,2011-03-10,Active,181.75,13950.18,275.62,+918105427540,customer4533@gmail.com,AMI,Electricity,2023-01-28,2024-05-20,0,4,2011-03-10 09:42:35,2022-09-27 05:53:41
CUST003896,MTR003896,ACC65128696,RESIDENTIAL,RP004,West,2011-07-23,Active,379.29,41826.14,193.89,+917522534703,customer3896@yahoo.com,Smart Meter,Gas,2023-06-24,2024-11-05,0,3,2011-07-23 20:59:55,2022-06-22 04:33:26
CUST004397,MTR004397,ACC51901867,Industrial,RP005,North,,Active,32.87,9566.27,40864.88,+918382963719,customer4397@gmail.com,PREPAID,Electricity,2024-02-06,2024-10-28,0,1,2013-09-03 11:54:05,2022-03-16 08:43:54
CUST002825,MTR002825,ACC83554842,Commercial,RP005,East,2013-04-12,Active,228.72,,4661.17,+917410443585,customer2825@gmail.com,Smart Meter,Water,2023-10-16,2024-03-05,0,1,2013-04-12 04:03:25,2024-05-28 05:00:40
CUST000728,MTR000728,ACC33629108,Residential,RP004,North,2011-11-23,Active,281.56,22447.49,228.91,+919144821646,customer728@yahoo.com,Prepaid,Electricity,2024-02-08,2024-12-05,0,3,2011-11-23 21:56:53,2024-06-19 23:41:23
CUST002895,MTR002895,ACC75363501,Commercial,RP003,North,2018-05-22,Active,17.22,37925.24,4327.82,+917267184523,UNKNOWN,Smart Meter,Gas,2023-01-12,2023-06-24,0,2,2018-05-22 07:49:18,2024-01-28 23:25:47
CUST003489,MTR003489,ACC28514355,Residential,RP006,North,2010-12-02,Active,371.97,8108.96,116.06,+917983301016,customer3489@gmail.com,Prepaid,Electricity,2022-06-10,2023-02-06,0,4,2010-12-02 18:26:03,2023-11-07 08:55:54
CUST000312,MTR000312,ACC35474875,Residential,RP001,Central,2015-08-24,Active,408.28,1155.07,223.8,+918816986004,customer312@gmail.com,AMI,Electricity,2024-08-31,9999-12-31,1,3,2015-08-24 07:29:31,2023-10-05 05:41:18
CUST002926,MTR002926,ACC79874979,Residential,RP003,East,2013-01-14,Active,,19995.28,131.96,,customer2926@gmail.com,AMI,Electricity,2023-11-06,2024-03-21,0,3,2013-01-14 23:53:10,
CUST002538,MTR002538,ACC16937381,Commercial,RP002,Central,2014-09-16,Active,339.17,38982.46,3669.32,+919211367858,customer2538@yahoo.com,AMI,Water,2024-10-15,31-12-9999,1,3,2014-09-16 06:12:56,
CUST001571,MTR001571,ACC59526810,Commercial,RP006,Central,2020-10-04,Active,0,3511.88,2184.96,+919465105226,customer1571@yahoo.com,Conventional,Electricity,2024-05-02,2024-11-15,0,4,2020-10-04 20:51:47,2024-05-15 07:25:36
CUST002271,MTR002271,ACC29166606,Residential,RP002,South,2019-04-12,Active,171.56,33015.5,352.4,+918838557814,,UNKNOWN,Electricity,2022-10-27,2023-04-21,0,3,2019-04-12 22:31:00,2022-03-23 15:19:18
CUST000132,MTR000132,ACC63236987,Residential,RP003,East,2012-03-14,Active,295.26,30124.37,235.96,+917572255778,UNKNOWN,Conventional,Electricity,1729468800,9999-12-31,1,2,2012-03-14 08:59:11,2024-03-03 18:42:20
CUST004788,MTR004788,ACC25723089,Commercial,RP004,North,2010-05-05,Active,461.31,29794.71,1667.7,+919378013980,customer4788@gmail.com,Smart Meter,UNKNOWN,2022-10-01,2024-01-05,0,3,2010-05-05 00:11:23,2022-02-17 01:13:12
CUST004309,,ACC12943479,Residential,RP001,South,2016-11-24,active,228.81,-,282.2,+917076985592,customer4309@yahoo.com,AMR,Electricity,2023-06-14,2024-05-26,0,4,2016-11-24 19:31:11,2024-08-29 01:42:05
CUST004699,MTR004699,ACC42803261,Residential,RP004,East,,Active,162.26,35796.3,345.84,+919599789612,customer4699@gmail.com,Conventional,Electricity,10/09/2023,2024-10-11,0,3,2020-05-01 20:13:51,2022-03-12 00:50:32
CUST002399,MTR002399,ACC60346730,Residential,RP002,,2011-04-27,Active,236.41,28607.76,118.9,+919860895664,customer2399@gmail.com,Smart Meter,Electricity,2024-02-13,9999-12-31,1,3,2011-04-27 12:33:55,2024-02-26 16:05:10
CUST003068,MTR003068,ACC47097461,Industrial,RP006,West,,Active,243.23,,25762.5,+918914361692,customer3068@gmail.com,AMI,Gas,2024-07-10,9999-12-31,1,3,2014-11-22 05:03:28,2023-07-04 09:57:40
CUST004252,MTR004252,ACC97716268,Commercial,RP001,East,2017-11-15,Active,52.73,6811.26,1248.58,+918835715447,customer4252@gmail.com,Smart Meter,Water,13-11-2022,2023-03-16,0,1,2017-11-15 14:32:21,2022-05-01 03:02:21
CUST004638,MTR004638,ACC16172202,Industrial,RP005,South,2019-12-19,Active,316.92,6511.74,46323.49,+919422140496,customer4638@yahoo.com,Smart Meter,GAS,2024-02-16,2024-12-21,0,4,2019-12-19 01:11:12,2024-12-24 04:58:29
CUST001876,MTR001876,ACC32857524,Industrial,RP004,South,2010-09-29,Active,341.54,18344.18,-,,customer1876@gmail.com,,Electricity,2022-04-28,2023-06-13,0,3,2010-09-29 12:04:16,
CUST001924,MTR001924,ACC16610187,Commercial,RP004,East,2016-10-03,Active,109.12,21173.69,4317.87,+918346424498,0,Conventional,Electricity,2022-06-06,2022-09-26,0,2,,2024-08-29 18:18:56
CUST003366,MTR003366,ACC34705931,Residential,RP004,North,2015-06-05,Active,293.4,16114.92,132.63,+919817412303,customer3366@gmail.com,AMR,Electricity,2024-03-31,9999-12-31,1,2,2015-06-05 06:50:27,2023-03-25 21:46:52
CUST001512,MTR001512,ACC17480476,Residential,RP001,East,2021-07-07,Active,111.93,8343.15,366.34,+918955784620,customer1512@yahoo.com,AMR,Water,2023-05-28,2024-11-09,0,1,2021-07-07 00:58:14,2022-04-30 21:43:29
CUST000243,MTR000243,ACC61582715,Residential,RP004,West,2010-03-23,Active,115.9,14749.63,266.61,+917852683540,customer243@gmail.com,Smart Meter,Water,2024-09-18,9999-12-31,1,3,2010-03-23 16:03:54,2022-05-19 18:50:33
CUST001672,MTR001672,ACC30700878,Commercial,RP004,South,2017-09-14,Active,459.52,4050.37,3208.09,+919162385806,customer1672@gmail.com,AMI,Electricity,2023-06-14,2024-02-12,0,2,,2022-10-07 00:46:11
CUST001905,MTR001905,ACC40100966,Residential,RP002,East,2017-12-29,Active,312.79,28631.52,371.22,+919390327519,customer1905@gmail.com,AMI,Electricity,2024-10-28,9999-12-31,1,1,,2022-10-24 01:55:00
CUST003768,MTR003768,ACC94237680,Residential,RP002,Central,2013-01-26,Active,79.62,29775.53,362.63,+919137235451,customer3768@yahoo.com,AMI,Gas,2022-05-26,2022-10-08,0,3,2013-01-26 16:34:37,
CUST002579,MTR002579,ACC98599478,Residential,RP005,Central,2021-11-20,Active,202.75,28402.92,296.42,+919167127153,customer2579@yahoo.com,Conventional,Electricity,2023-11-08,9999-12-31,1,2,2021-11-20 05:55:07,2024-05-26 07:56:24
CUST002763,MTR002763,ACC53555712,Residential,RP003,Central,2020-07-16,Active,448.35,21834.35,316.95,+919258700317,customer2763@yahoo.com,Smart Meter,Water,2024-04-14,9999-12-31,1,3,2020-07-16 19:34:07,
CUST003299,MTR003299,ACC37262523,Residential,RP004,North,,Disconnected,387.93,25835.17,108.37,+918591835037,customer3299@gmail.com,Smart Meter,Electricity,2022-09-20,2022-12-23,0,3,2012-04-28 03:15:27,2022-10-23 21:07:44
CUST001152,MTR001152,ACC88029120,Residential,RP006,West,2014-03-13,Active,60.5,13645.79,131.62,+919674395457,customer1152@gmail.com,Smart Meter,Gas,2023-04-16,2024-12-05,0,3,2014-03-13 22:40:32,2022-07-22 16:31:56
CUST001498,MTR001498,ACC45205593,Commercial,RP004,West,2015-09-01,Active,UNKNOWN,25831.18,732.02,+919097996051,customer1498@gmail.com,Smart Meter,Gas,2023/09/15,2024-08-23,0,4,2015-09-01 17:16:20,2024-05-16 20:04:54
CUST004689,MTR004689,ACC64921831,Residential,RP003,East,2018-11-22,Active,444.8,37820.28,132.1,+917852812073,customer4689@gmail.com,Smart Meter,electricity,2022-02-03,2023-05-12,0,4,2018-11-22 03:59:04,2023-05-05 21:13:18
CUST000951,MTR000951,ACC83315376,Commercial,RP005,West,2020-04-27,active,180.36,5977.05,973.7,+917138865960,customer951@yahoo.com,Smart Meter,Gas,2023-05-11,2023-08-24,0,1,2020-04-27 10:09:59,2022-04-28 15:13:11
CUST002294,MTR002294,ACC62386982,Residential,RP002,East,2015-11-25,Active,478.32,8902.46,302.39,+919852806855,customer2294@yahoo.com,Conventional,Gas,2023-03-13,2024-10-15,0,1,2015-11-25 08:21:01,2024-04-24 19:50:06
CUST001990,MTR001990,ACC79240045,Residential,RP004,Central,2012-11-20,Active,432.25,3526.01,389.51,+918726323678,customer1990@gmail.com,Conventional,Gas,2023-09-09,2024-08-11,0,1,2012-11-20 04:01:17,2024-12-29 19:10:58
CUST000868,MTR000868,ACC60423064,Residential,RP002,North,2014-12-08,Active,248.41,UNKNOWN,375.38,+917790921276,customer868@gmail.com,Smart Meter,Electricity,2023-01-31,2024-07-12,0,4,2014-12-08 08:20:50,2022-12-12 12:57:33
CUST004365,MTR004365,ACC56171837,RESIDENTIAL,RP004,West,2014-04-03,Active,138.2,46688.05,,-,customer4365@yahoo.com,AMI,Electricity,2023-01-21,2024-07-11,0,4,2014-04-03 03:04:54,2022-02-11 00:21:23
CUST001022,MTR001022,ACC39482386,Commercial,RP006,,2021-05-02,Active,446.29,14515.78,3543.87,+917208763939,customer1022@gmail.com,AMI,Electricity,2024-03-04,9999-12-31,1,3,2021-05-02 14:16:05,2024-10-06 20:00:21
CUST002566,MTR002566,ACC73316459,Residential,RP001,South,2021-05-15,Disconnected,472.81,24633.13,321.52,-,customer2566@gmail.com,Smart Meter,Electricity,2022-06-17,2023-01-16,0,1,2021-05-15 01:01:40,2023-08-07 12:15:18
CUST002813,MTR002813,ACC46879200,Residential,RP004,Central,2010-05-02,Active,344.67,43796.41,120.77,+919973731862,customer2813@gmail.com,Smart Meter,Water,2023-01-18,2024-01-23,0,1,2010-05-02 11:19:39,2022-11-10 04:31:30
CUST001973,MTR001973,ACC66086784,Residential,RP006,South,2011-08-19,Active,316.85,48569.46,,+917178491597,customer1973@yahoo.com,AMR,Gas,2024-07-04,9999-12-31,1,3,2011-08-19 16:47:52,2023-11-28 13:21:54
CUST001109,MTR001109,ACC48124264,Industrial,RP006,West,2019-05-16,Active,79.71,16585.5,46084.75,0,customer1109@yahoo.com,Smart Meter,Gas,2023-04-29,2023-12-24,0,1,2019-05-16 22:17:08,
CUST000186,MTR000186,ACC63829410,Residential,RP003,central,,Active,,19464.65,368.05,+917261718936,customer186@yahoo.com,AMI,Electricity,2022-05-01,2023-06-15,0,2,2011-02-21 10:15:15,2024-05-23 19:28:24
CUST003465,MTR003465,ACC78797049,Industrial,RP006,South,2019-02-18,Active,57.51,48491.39,0,+919774257104,customer3465@yahoo.com,Smart Meter,Electricity,,2024-11-04,0,1,,2022-01-30 02:26:37
CUST000921,MTR000921,ACC11694741,Commercial,RP004,East,2021-03-16,Active,298.68,18496.46,1115.66,+917386835361,customer921@gmail.com,,Gas,2022-06-07,2022-12-24,0,1,2021-03-16 20:16:16,2023-08-18 07:45:56
CUST000765,MTR000765,ACC57189659,Residential,RP001,,,Active,114.57,6954.41,168.98,+917598860266,customer765@gmail.com,conventional,Electricity,2024-06-13,253402214400,1,3,2018-05-25 17:44:08,2024-01-17 11:48:29
CUST004767,MTR004767,ACC77773525,Industrial,RP004,West,2017-07-08,Active,113.36,18066.33,15898.54,+918007159431,customer4767@yahoo.com,SMART METER,Electricity,2023-09-08,2024-08-13,0,4,2017-07-08 23:44:01,2024-09-09 23:04:41
CUST003878,MTR003878,ACC37817883,Commercial,RP002,Central,2017-05-22,Active,163.71,48666.39,2613.6,+919619138986,customer3878@yahoo.com,AMR,Water,2022-05-03,1673395200,0,4,2017-05-22 04:48:07,2024-09-26 18:39:12
CUST004669,MTR004669,ACC47265604,Commercial,RP004,East,2020-09-17,Active,0,25242.66,3929.12,+918993736478,customer4669@yahoo.com,-,Electricity,2022-03-11,2022-09-20,0,2,,2024-08-26 12:09:27
CUST002333,MTR002333,ACC48165813,Residential,RP005,Central,2019-07-06,Active,135.95,6679.48,113.45,+918996987180,customer2333@gmail.com,Smart Meter,Electricity,2024-09-27,9999-12-31,1,4,2019-07-06 03:15:47,2024-02-01 11:56:51
CUST000113,MTR000113,ACC25347974,Residential,RP004,,2014-06-05,Active,439.54,24312.9,278.87,+919389480658,customer113@yahoo.com,Conventional,Water,2023-03-12,2023-06-17,0,4,2014-06-05 15:41:42,2023-07-29 10:33:31
CUST004708,MTR004708,ACC71036039,Residential,,South,,Active,95.56,44177.42,186.46,+918956780650,customer4708@yahoo.com,AMI,Electricity,2023-05-07,2024-01-18,0,1,,2024-06-27 18:42:55
CUST001863,MTR001863,ACC12046594,Commercial,RP001,Central,2017-11-02,Active,394.75,41599.67,3042.36,+917020046526,customer1863@yahoo.com,Smart Meter,Gas,2024-07-19,9999-12-31,1,4,2017-11-02 05:31:59,
CUST003245,MTR003245,ACC88056810,Residential,RP003,Central,2013-01-31,Active,310.71,39553.91,377.89,+918401100786,customer3245@gmail.com,AMI,Water,2024-08-06,9999-12-31,1,1,2013-01-31 00:07:52,2022-09-08 20:25:19
CUST003478,MTR003478,ACC15919836,residential,RP002,West,2016-10-05,Active,171.66,25410.03,139.23,+917933228559,customer3478@yahoo.com,Smart Meter,Electricity,2023-01-13,2023-08-07,0,2,2016-10-05 16:35:12,
CUST004947,MTR004947,ACC15927550,Residential,UNKNOWN,West,2012-11-24,Active,300.44,9896.98,187.28,+919358071481,customer4947@yahoo.com,Smart Meter,Gas,2022-04-22,2023-07-30,0,3,2012-11-24 01:45:40,2024-05-28 10:39:23
CUST002854,MTR002854,ACC28599999,Residential,RP003,South,2017-03-17,Active,18.28,31915.18,204.37,+919039838052,customer2854@gmail.com,AMI,Water,2023-02-09,2024-07-25,0,3,2017-03-17 05:51:48,2022-03-26 19:53:49
CUST000683,MTR000683,ACC11348542,Residential,RP001,South,2021-12-11,Active,256.54,6170.07,-,+918516566456,customer683@gmail.com,Smart Meter,UNKNOWN,2022-08-09,2023-12-28,0,3,,2024-05-02 11:47:01
CUST001713,MTR001713,ACC28900555,Commercial,RP005,West,2019-05-04,Suspended,175.76,,4552.83,+917079603532,customer1713@yahoo.com,Smart Meter,Gas,2022-06-11,2023-10-21,0,1,2019-05-04 08:57:16,2024-02-16 06:39:20
CUST000797,MTR000797,ACC60572873,Residential,RP005,West,2011-05-24,Active,459.85,36519.97,212.68,+919904295718,customer797@yahoo.com,Smart Meter,Electricity,2022-05-28,2023-01-04,0,2,2011-05-24 05:23:03,2024-02-08 12:30:04
CUST001676,MTR001676,ACC32116851,Residential,RP003,East,2019-10-23,Active,362.17,41811.91,UNKNOWN,+919663175812,customer1676@yahoo.com,,Electricity,2023-10-13,2024-05-15,0,3,2019-10-23 08:11:05,2024-10-06 18:38:35
CUST003972,MTR003972,ACC44103662,Residential,RP002,South,2010-01-13,Disconnected,489.87,0,304.39,+918475284866,customer3972@yahoo.com,SMART METER,Water,2023-09-22,2024-04-13,0,1,,2023-11-21 23:37:25
CUST004173,MTR004173,ACC38999127,Residential,RP003,West,2015-02-27,Disconnected,402.5,42832.0,,+919227827509,customer4173@gmail.com,Prepaid,Gas,2023-11-05,2024-07-09,0,2,2015-02-27 05:03:10,2023-04-21 04:59:42
CUST001559,MTR001559,ACC85812771,Residential,,East,2020-09-02,Active,230.83,28672.4,200.7,+918328173002,customer1559@gmail.com,Conventional,UNKNOWN,13/10/2022,2024-03-31,0,3,2020-09-02 22:10:52,2022-05-20 15:00:20
CUST004862,MTR004862,ACC50287071,Residential,RP005,East,2013-02-14,Active,346.29,14478.43,383.02,+917196924177,customer4862@gmail.com,Smart Meter,Electricity,2022-07-11,07-11-2022,0,4,,
CUST003290,MTR003290,ACC60597861,Commercial,RP002,West,2019-04-23,Active,296.81,4054.32,3390.14,+917856673257,customer3290@yahoo.com,Smart Meter,Water,2022-07-31,2023-03-15,0,2,2019-04-23 07:43:27,2022-07-20 18:00:02
CUST001429,MTR001429,ACC88855721,Residential,RP003,South,2011-08-20,active,343.82,7807.85,185.61,+917956519448,,AMR,Electricity,2023-01-07,,0,2,2011-08-20 21:35:50,2024-06-02 02:19:52
CUST003503,MTR003503,ACC40924781,Residential,RP005,North,2016-12-29,Active,172.33,15688.87,104.48,+917880793233,,Smart Meter,Gas,2023-11-01,2024-05-20,0,4,2016-12-29 14:25:55,2024-10-08 19:59:02
CUST002817,MTR002817,ACC85654085,Residential,RP004,Central,2012-12-07,Active,53.35,0,271.91,+918833957291,customer2817@gmail.com,Conventional,Electricity,2022-10-23,2024-03-27,0,3,2012-12-07 04:31:46,2024-01-12 01:31:58
CUST003310,MTR003310,ACC42894591,Industrial,0,West,2014-04-07,Active,139.54,42876.64,27749.11,+918910987266,customer3310@gmail.com,Smart Meter,Electricity,2022-12-25,2023-05-12,0,4,,
CUST001717,MTR001717,ACC22423778,Commercial,RP005,South,2021-10-13,Active,497.09,8493.72,940.83,+919685332437,-,AMI,Electricity,2022-02-11,2022-12-10,0,4,2021-10-13 07:16:37,2023-06-10 04:59:56
CUST003931,MTR003931,ACC91406749,COMMERCIAL,RP001,West,2018-04-25,Active,84.17,3144.11,3419.72,+917496873739,customer3931@gmail.com,Smart Meter,Gas,2022-10-06,UNKNOWN,0,2,2018-04-25 14:41:45,2024-07-19 22:53:06
CUST004807,MTR004807,ACC85280650,Industrial,RP005,SOUTH,2020-12-26,Active,333.58,48948.19,32433.67,+919439406829,customer4807@gmail.com,Smart Meter,Electricity,2024-08-11,9999-12-31,1,2,2020-12-26 12:09:18,2022-01-20 12:17:21
CUST004180,MTR004180,ACC25990030,Commercial,RP002,Central,2020-04-02,Disconnected,0,30919.6,3050.4,+918540367879,-,Smart Meter,Electricity,2022-06-23,2023-01-30,0,2,2020-04-02 02:23:22,2022-01-07 18:14:01
CUST002211,MTR002211,ACC99398981,Industrial,RP004,North,2012-03-14,Active,299.4,16740.68,8960.48,+917813061413,customer2211@gmail.com,Conventional,Water,2024-02-01,9999-12-31,1,4,,2023-12-15 07:19:45
CUST001807,MTR001807,ACC37598558,Industrial,RP005,North,2019-06-07,Active,449.19,48219.02,16470.9,+919494467652,customer1807@gmail.com,AMI,Electricity,2024-01-31,9999-12-31,1,1,2019-06-07 12:03:53,2024-03-18 10:52:06
CUST003365,MTR003365,ACC72097928,Commercial,RP004,West,2012-09-08,Active,107.95,36503.58,733.09,+917439811757,customer3365@gmail.com,Smart Meter,Gas,2024-05-20,9999-12-31,1,2,2012-09-08 14:41:10,
CUST002267,MTR002267,ACC63230939,Commercial,RP006,North,2018-04-17,Active,93.24,16818.49,3331.06,+919044352737,customer2267@yahoo.com,Smart Meter,Electricity,2023-01-17,2023-06-03,0,2,2018-04-17 01:08:43,2022-11-07 13:21:23
CUST001950,MTR001950,ACC30401776,Street Lighting,RP006,East,2017-02-11,Active,147.1,11747.95,191.28,+919461106591,customer1950@yahoo.com,Smart Meter,Gas,2023-12-17,2024-08-13,0,2,2017-02-11 11:10:31,2022-09-01 22:28:35
CUST004206,MTR004206,ACC55147936,Residential,RP003,West,2020-05-18,active,498.26,45813.81,132.67,+917577397628,0,AMI,Electricity,2024-08-08,9999-12-31,1,4,2020-05-18 23:49:01,2024-08-23 02:39:02
